id,word,zh,theme,level,phrase,phraseZh,category,group,image,audio,art,hasImage,hasAudio
english-word-596,study,书房,学校,L1,I study at home.,我在家学习。,,,,,emoji:📚,no,no
english-word-523,summary,总结，摘要,学校,L1,This is a short summary.,这是一小段总结。,,,,,emoji:📝,no,no
english-word-497,sunny,晴天,学校,L1,It's sunny today.,今天天气晴朗。,,,,,emoji:☀️,no,no
english-word-480,supermarket,超市,学校,L1,Go to the supermarket.,逛超市,,,,,emoji:🛒,no,no
english-word-467,t-shirt,T恤,学校,L1,A t-shirt.,一件T恤,,,,,emoji:👕,no,no
english-word-537,tail,尾巴,学校,L1,The dog has a tail.,狗有尾巴。,,,,,emoji:🐕,no,no
english-word-466,thanks,感谢,学校,L1,Thanks for your help.,谢谢你帮忙。,,,,,emoji:🙏,no,no
english-word-524,the matter,怎么了,学校,L1,What is the matter?,怎么了？,,,,,emoji:❓,no,no
english-word-477,thin,瘦的,学校,L1,The cat is thin.,这只猫很瘦。,,,,,emoji:📏,no,no
english-word-563,third,第三,学校,L1,This is the third book.,这是第三本书。,,,,,emoji:🥉,no,no
english-word-507,time,时间,学校,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:⏰,no,no
english-word-564,toilet,厕所,学校,L1,Use the toilet.,上厕所,,,,,emoji:🚽,no,no
english-word-529,tomato,番茄,学校,L1,Tomato is red.,番茄是红色的,,,图片/tomato.png,,emoji:🍅,yes,no
english-word-574,tomorrow,明天,学校,L1,See you tomorrow.,明天见,,,,,emoji:📆,no,no
english-word-525,tongue,舌头,学校,L1,Stick out tongue.,伸舌头,,,图片/tongue.png,,emoji:👅,yes,no
english-word-535,turtle,乌龟,学校,L1,Slow turtle.,慢吞吞的乌龟,,,图片/turtle.png,音频/turtle.mp3,emoji:🐢,yes,yes
english-word-505,twelve,十二,学校,L1,Twelve months.,十二个月,,,,,emoji:🕛,no,no
english-word-530,vegetables,蔬菜,学校,L1,"Eat your vegetables, please.",请吃蔬菜。,,,,,emoji:🥬,no,no
english-word-575,wake up,起床,学校,L1,I wake up in the morning.,我早上起床。,,,,,emoji:⏰,no,no
english-word-588,walking the dog,正在遛狗,学校,L1,I am walking the dog.,我在遛狗。,,,,,emoji:🐕,no,no
english-word-589,watching tv,正在看电视,学校,L1,I am watching TV.,我在看电视。,,,,,emoji:📺,no,no
english-word-582,water bottle,水壶,学校,L1,Drink from a water bottle.,用水壶喝水,,,,,emoji:🍼,no,no
english-word-590,watering the plants,正在给植物浇水,学校,L1,I am watering the plants.,我在浇花。,,,,,emoji:🪴,no,no
english-word-541,wear,戴,学校,L1,Wear is a useful word.,我看见戴。,,,,,emoji:👕,no,no
english-word-500,weather,天气,学校,L1,How's the weather today.,今天天气如何,,,图片/weather.png,,emoji:🌈,yes,no
english-word-542,week,周,学校,L1,Week is a useful word.,我看见周。,,,,,emoji:📅,no,no
english-word-583,welcome,欢迎,学校,L1,You're welcome.,不客气。,,,,,emoji:🤗,no,no
english-word-498,windy,有风,学校,L1,It's windy.,刮风了。,,,图片/windy.png,,emoji:🌬️,yes,no
english-word-474,woman,女人,学校,L1,The woman is kind.,那位阿姨很好。,,,,,emoji:👩,no,no
english-word-501,wow,哇,学校,L1,"Wow, a big rainbow!",哇，好大的彩虹！,,,,,emoji:🤩,no,no
english-word-513,year,年,学校,L1,This is a new year.,这是新的一年。,,,,,emoji:📆,no,no
english-word-481,zoo,动物园,学校,L1,See animals at the zoo.,看动物,,,,,emoji:🦁,no,no
english-word-413,afternoon,下午,生活,L1,Good afternoon.,下午好,,,,,emoji:🌅,no,no
english-word-514,age,年龄,生活,L1,What is your age?,你几岁了？,,,,,emoji:🧒,no,no
english-word-346,animal,动物,生活,L1,Many animals.,各种动物,,,图片/animal.png,,emoji:🐎,yes,no
english-word-388,arm,手臂,生活,L1,Raise your arm.,举起手臂,,,,,emoji:💪,no,no
english-word-394,art,美术,生活,L1,You are so smart!,你真聪明！,,,,,emoji:🎨,no,no
english-word-435,autumn,秋天,生活,L1,Autumn leaves.,秋天的叶子,,,,,emoji:🍁,no,no
english-word-42,baby,宝宝,生活,L1,The baby is cute.,宝宝很可爱。,,,图片/baby.png,,emoji:👶,yes,no
english-word-363,basketball,篮球,生活,L1,I play basketball.,我打篮球。,,,,,emoji:🏀,no,no
english-word-369,bathroom,卫生间,生活,L1,Wash hands in the bathroom.,在卫生间洗手。,,,,,emoji:🛁,no,no
english-word-368,bedroom,卧室,生活,L1,This is my bedroom.,这是我的卧室。,,,,,emoji:🛏️,no,no
english-word-426,boat,小船,生活,L1,Sail the boat.,开船,,,图片/boat.png,音频/boat.mp3,emoji:⛵,yes,yes
english-word-417,breakfast,早餐,生活,L1,It's time for breakfast.,该吃早餐啦。,,,,,emoji:🥐,no,no
english-word-39,brother,哥哥,生活,L1,I have a brother.,我有一个哥哥。,,,,,emoji:👦,no,no
english-word-461,can't,不能,生活,L1,Can't is a useful word.,我看见不能。,,,,,emoji:🙅,no,no
english-word-386,cheap,便宜的,生活,L1,This book is cheap.,这本书很便宜。,,,,,emoji:💰,no,no
english-word-391,chinese,中文,生活,L1,Speak Chinese.,说中文,,,图片/chinese.png,,emoji:🀄,yes,no
english-word-442,coat,外套,生活,L1,Put on your coat.,穿上外套。,,,,,emoji:🧥,no,no
english-word-376,coffee,咖啡,生活,L1,Dad drinks coffee.,爸爸喝咖啡。,,,,,emoji:☕,no,no
english-word-437,cool,凉爽的,生活,L1,Cool weather.,凉爽的天气,,,,,emoji:😎,no,no
english-word-454,cough,咳嗽,生活,L1,I have a cough.,我咳嗽了。,,,,,emoji:🤧,no,no
english-word-344,cute,可爱的,生活,L1,Cute kitten.,可爱的小猫,,,,,emoji:🥰,no,no
english-word-95,dad,爸爸,生活,L1,My dad is here.,我的爸爸在这里。,,,,,emoji:👨,no,no
english-word-451,dear,亲爱的,生活,L1,"Dear mom, I love you.",亲爱的妈妈，我爱你。,,,,,emoji:💌,no,no
english-word-432,difficult,困难的,生活,L1,This is difficult.,这个有点难。,,,,,emoji:🧩,no,no
english-word-416,dinner,晚餐,生活,L1,This is a dinner.,这是晚餐。,,,,,emoji:🍽️,no,no
english-word-431,easy,容易的,生活,L1,Easy blocks.,简单的积木,,,,,emoji:😊,no,no
english-word-358,eighteen,十八,生活,L1,Eighteen apples.,十八个苹果,,,,,emoji:1️⃣,no,no
english-word-392,english,英语,生活,L1,Learn English.,学英语,,,图片/english.png,,emoji:🔤,yes,no
english-word-414,evening,傍晚,生活,L1,Good evening.,晚上好,,,,,emoji:🌆,no,no
english-word-387,expensive,贵的,生活,L1,This is an expensive.,这是贵的。,,,,,emoji:💎,no,no
english-word-24,family,家人,生活,L1,I love my family.,我爱我的家人。,,,,,emoji:👨‍👩‍👧,no,no
english-word-381,fan,扇子,生活,L1,This is a fan.,这是扇子。,,,,,emoji:🪭,no,no
english-word-345,fat,胖的,生活,L1,This is a fat.,这是胖的。,,,,,emoji:🍩,no,no
english-word-37,father,爸爸,生活,L1,My father is tall.,我的爸爸很高。,,,,,emoji:👨,no,no
english-word-453,fever,发烧,生活,L1,This is a fever.,这是发烧。,,,,,emoji:🤒,no,no
english-word-355,fifteen,十五,生活,L1,Fifteen years old.,十五岁生日,,,,,emoji:1️⃣,no,no
english-word-384,fifty,五十,生活,L1,This is a fifty.,这是五十。,,,,,emoji:5️⃣,no,no
english-word-457,fine,好的,生活,L1,This is a fine.,这是好的。,,,,,emoji:👍,no,no
english-word-424,flower,花,生活,L1,Beautiful flower.,美丽的花,,,图片/flower.png,音频/flower.mp3,emoji:🌸,yes,yes
english-word-438,fly kites,放风筝,生活,L1,I fly kites.,我放风筝。,,,,,emoji:🪁,no,no
english-word-364,football,足球,生活,L1,This is a football.,这是足球。,,,,,emoji:⚽,no,no
english-word-383,forty,四十,生活,L1,This is a forty.,这是四十。,,,,,emoji:4️⃣,no,no
english-word-354,fourteen,十四,生活,L1,Fourteen friends.,十四个朋友,,,,,emoji:1️⃣,no,no
english-word-404,friday,星期五,生活,L1,This is a friday.,这是星期五。,,,,,emoji:📅,no,no
english-word-373,fridge,冰箱,生活,L1,This is a fridge.,这是冰箱。,,,,,emoji:🧊,no,no
english-word-41,friend,朋友,生活,L1,You are my friend.,你是我的朋友。,,,,音频/friend.mp3,emoji:🤗,no,yes
english-word-349,fruit,水果,生活,L1,This is a fruit.,这是水果。,,,,,emoji:🍎,no,no
english-word-407,get up,起床,生活,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:⏰,no,no
english-word-378,glass,玻璃杯,生活,L1,This is a glass.,这是玻璃杯。,,,图片/glass.png,,emoji:🥛,yes,no
english-word-446,gloves,手套,生活,L1,Put on gloves.,戴上手套,,,,,emoji:🧤,no,no
english-word-421,go home,回家,生活,L1,Let's go home.,我们回家吧。,,,,,emoji:🏠,no,no
english-word-440,go skating,去溜冰,生活,L1,I go skating.,我去溜冰。,,,,,emoji:⛸️,no,no
english-word-439,go swimming,去游泳,生活,L1,I go swimming.,我去游泳。,,,,,emoji:🏊,no,no
english-word-408,go to school,去上学,生活,L1,Let's go to school!,我们去上学吧！,,,,,emoji:🏫,no,no
english-word-106,grandma,奶奶,生活,L1,My grandma is kind.,我的奶奶很温柔。,,,,,emoji:👵,no,no
english-word-107,grandpa,爷爷,生活,L1,My grandpa reads a book.,我的爷爷在看书。,,,,,emoji:👴,no,no
english-word-351,great,好极了,生活,L1,Great job!,做得真棒！,,,,,emoji:🌟,no,no
english-word-374,hamburger,汉堡包,生活,L1,This is a hamburger.,这是汉堡包。,,,,,emoji:🍔,no,no
english-word-410,have lessons,上课,生活,L1,I have lessons.,我上课。,,,,,emoji:📘,no,no
english-word-455,headache,头疼,生活,L1,Headache is a useful word.,我看见头疼。,,,,,emoji:🤕,no,no
english-word-459,hear,听到,生活,L1,Hear music.,听见音乐,,,,,emoji:👂,no,no
english-word-429,hill,小山,生活,L1,Green hill.,绿色的小山,,,图片/hill.png,音频/hill.mp3,emoji:⛰️,yes,yes
english-word-23,home,家,生活,L1,Let's go home.,我们回家吧。,,,,,emoji:🏠,no,no
english-word-419,homework,家庭作业,生活,L1,Do homework.,做家庭作业,,,,,emoji:📝,no,no
english-word-450,ill,生病的,生活,L1,Ill is a useful word.,我看见生病的。,,,,,emoji:🤒,no,no
english-word-444,jacket,夹克,生活,L1,A jacket.,一件夹克,,,,,emoji:🧥,no,no
english-word-370,kitchen,厨房,生活,L1,This is a kitchen.,这是厨房。,,,,,emoji:🍳,no,no
english-word-428,lake,湖,生活,L1,Beautiful lake.,美丽的湖,,,,,emoji:🏞️,no,no
english-word-389,leg,腿,生活,L1,Lift leg.,抬起腿,,,,,emoji:🦵,no,no
english-word-398,lesson,课,生活,L1,Have a lesson.,上课,,,,,emoji:📘,no,no
english-word-371,living room,客厅,生活,L1,I living room.,我客厅。,,,,,emoji:🛋️,no,no
english-word-418,lunch,午餐,生活,L1,Eat lunch.,吃午餐,,,,,emoji:🍱,no,no
english-word-347,mango,芒果,生活,L1,Mango is tasty.,芒果很好吃,,,图片/mango.png,,emoji:🥭,yes,no
english-word-411,match,比赛,生活,L1,This is a match.,这是比赛。,,,,,emoji:⚽,no,no
english-word-393,maths,数学,生活,L1,This is a maths.,这是数学。,,,,,emoji:🔢,no,no
english-word-452,matter,事情,生活,L1,This is a matter.,这是事情。,,,,,emoji:❓,no,no
english-word-115,mom,妈妈,生活,L1,My mom is here.,我的妈妈在这里。,,,,,emoji:👩,no,no
english-word-400,monday,星期一,生活,L1,This is a monday.,这是星期一。,,,,,emoji:📅,no,no
english-word-412,morning,早上,生活,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:🌅,no,no
english-word-38,mother,妈妈,生活,L1,My mother is kind.,我的妈妈很温柔。,,,,,emoji:👩,no,no
english-word-395,music,音乐,生活,L1,Listen to music.,听音乐,,,图片/music.png,,emoji:🎵,yes,no
english-word-415,night,夜晚,生活,L1,"Good night, sweetie.",晚安，宝贝。,,,,,emoji:🌙,no,no
english-word-359,nineteen,十九,生活,L1,Nineteen books.,十九本书,,,,,emoji:1️⃣,no,no
english-word-423,park,公园,生活,L1,Play in the park.,在公园玩,,,,,emoji:🏞️,no,no
english-word-396,pe,体育,生活,L1,This is a pe.,这是体育。,,,,,emoji:🏃,no,no
english-word-441,picnic,野餐,生活,L1,This is a picnic.,这是野餐。,,,,,emoji:🧺,no,no
english-word-430,picture,图画,生活,L1,This is a picture.,这是图画。,,,,,emoji:🖼️,no,no
english-word-348,pineapple,菠萝,生活,L1,Pineapple is sweet.,菠萝很甜,,,图片/pineapple.png,,emoji:🍍,yes,no
english-word-409,play football,踢足球,生活,L1,I play football.,我踢足球。,,,,,emoji:⚽,no,no
english-word-427,river,河,生活,L1,Long river.,长长的河,,,图片/river.png,,emoji:🌊,yes,no
english-word-448,sad,难过,生活,L1,I am sad.,我很难过。,,,,,emoji:😢,no,no
english-word-350,salad,沙拉,生活,L1,This is a salad.,这是沙拉。,,,,,emoji:🥗,no,no
english-word-375,sandwich,三明治,生活,L1,Sandwich for lunch.,午餐吃三明治,,,图片/sandwich.png,,emoji:🥪,yes,no
english-word-405,saturday,星期六,生活,L1,This is a saturday.,这是星期六。,,,,,emoji:📅,no,no
english-word-176,school,学校,生活,L1,Let's go to school!,我们去上学吧！,,,,,emoji:🏫,no,no
english-word-397,science,科学,生活,L1,Do science experiment.,做科学实验,,,图片/science.png,,emoji:🔬,yes,no
english-word-357,seventeen,十七,生活,L1,Seventeen friends.,十七个朋友,,,,,emoji:1️⃣,no,no
english-word-379,shoes,鞋子,生活,L1,Put on your shoes.,穿上你的鞋子。,,,,,emoji:👟,no,no
english-word-40,sister,姐姐,生活,L1,I have a sister.,我有一个姐姐。,,,,,emoji:👧,no,no
english-word-356,sixteen,十六,生活,L1,Sixteen stars.,十六个星星,,,图片/sixteen.png,,emoji:1️⃣,yes,no
english-word-365,skate,溜冰,生活,L1,This is a skate.,这是溜冰。,,,,,emoji:⛸️,no,no
english-word-377,snack,点心,生活,L1,Eat a snack.,吃点心,,,,,emoji:🍪,no,no
english-word-372,sofa,沙发,生活,L1,Sit on sofa.,坐在沙发上,,,,,emoji:🛋️,no,no
english-word-460,speak,说话,生活,L1,This is a speak.,这是说话。,,,,,emoji:🗣️,no,no
english-word-433,spring,春天,生活,L1,Spring has come.,春天来了,,,图片/spring.png,,emoji:🌷,yes,no
english-word-361,sticker,贴纸,生活,L1,Peel and stick the sticker on your notebook.,把贴纸从底纸上撕下来贴到你的笔记本上,,,,,emoji:⭐,no,no
english-word-456,stomach ache,肚子疼,生活,L1,I stomach ache.,我肚子疼。,,,,,emoji:🤢,no,no
english-word-177,student,学生,生活,L1,I am a student.,我是学生。,,,,,emoji:🧑‍🎓,no,no
english-word-390,subject,科目,生活,L1,This is a subject.,这是科目。,,,,,emoji:📚,no,no
english-word-434,summer,夏天,生活,L1,Summer is hot.,夏天很热,,,,,emoji:🌻,no,no
english-word-406,sunday,星期日,生活,L1,This is a sunday.,这是星期日。,,,,,emoji:📅,no,no
english-word-362,sure,当然,生活,L1,This is a sure.,这是当然。,,,,,emoji:👌,no,no
english-word-443,sweater,毛衣,生活,L1,Warm sweater.,温暖的毛衣,,,,,emoji:🧶,no,no
english-word-366,swim,游泳,生活,L1,Go swimming.,去游泳,,,图片/swim.png,,emoji:🏊,yes,no
english-word-367,table tennis,乒乓球,生活,L1,I table tennis.,我乒乓球。,,,,,emoji:🏓,no,no
english-word-458,take care,保重,生活,L1,I take care.,我保重。,,,,,emoji:💝,no,no
english-word-157,teacher,老师,生活,L1,My teacher is kind.,我的老师很温柔。,,,图片/teacher.png,,emoji:👩‍🏫,yes,no
english-word-353,thirteen,十三,生活,L1,Thirteen balloons.,十三只气球,,,,,emoji:1️⃣,no,no
english-word-382,thirty,三十,生活,L1,This is a thirty.,这是三十。,,,,,emoji:3️⃣,no,no
english-word-403,thursday,星期四,生活,L1,This is a thursday.,这是星期四。,,,,,emoji:📅,no,no
english-word-399,timetable,课程表,生活,L1,This is a timetable.,这是课程表。,,,,,emoji:📅,no,no
english-word-449,tired,累的,生活,L1,Tired after running.,跑完步很累,,,,,emoji:😴,no,no
english-word-425,tree,树,生活,L1,Big tree.,大树,,,,音频/tree.mp3,emoji:🌳,no,yes
english-word-445,trousers,裤子,生活,L1,This is a trousers.,这是裤子。,,,,,emoji:👖,no,no
english-word-401,tuesday,星期二,生活,L1,This is a tuesday.,这是星期二。,,,,,emoji:📅,no,no
english-word-360,twenty,二十,生活,L1,Twenty students.,二十个学生,,,图片/twenty.png,,emoji:2⃣0⃣,yes,no
english-word-380,umbrella,雨伞,生活,L1,Take an umbrella.,带把雨伞,,,,,emoji:☂️,no,no
english-word-422,usually,通常,生活,L1,This is an usually.,这是通常。,,,,,emoji:🔁,no,no
english-word-420,watch tv,看电视,生活,L1,I watch tv.,我看电视。,,,,,emoji:📺,no,no
english-word-402,wednesday,星期三,生活,L1,Wednesday is a useful word.,我看见星期三。,,,,,emoji:📅,no,no
english-word-447,whose,谁的,生活,L1,Whose is a useful word.,我看见谁的。,,,,,emoji:🤷,no,no
english-word-436,winter,冬天,生活,L1,Winter is cold.,冬天很冷,,,,,emoji:⛄,no,no
english-word-352,wonderful,精彩的,生活,L1,This is a wonderful.,这是精彩的。,,,,,emoji:🌈,no,no
english-word-385,yuan,元,生活,L1,This is a yuan.,这是元。,,,,,emoji:💴,no,no
english-word-26,bye,再见,表达,L1,"Bye, see you.",再见，回头见。,,,,,emoji:👋,no,no
english-word-179,goodbye,再见,表达,L1,"Goodbye, see you.",再见，回头见。,,,,,emoji:👋,no,no
english-word-65,he,他,表达,L1,He is a boy.,他是一个男孩。,,,,,emoji:👨,no,no
english-word-25,hello,你好,表达,L1,"Hello, I am here.",你好，我在这里。,,,,音频/hello.mp3,emoji:👋,no,yes
english-word-170,here,这里,表达,L1,We are here!,我们到了！,,,,,emoji:📍,no,no
english-word-68,hi,嗨,表达,L1,"Hi, how are you?",嗨，你好吗？,,,,,emoji:👋,no,no
english-word-67,it,它,表达,L1,It's time for breakfast.,该吃早餐啦。,,,,,emoji:🐱,no,no
english-word-27,like,喜欢,表达,L1,Yummy! I like it!,真好吃！我喜欢！,,,,,emoji:❤️,no,no
english-word-63,me,我,表达,L1,Let me tell you a story.,我给你讲个故事吧。,,,,,emoji:😊,no,no
english-word-69,nice,好,表达,L1,Have a nice day!,祝你今天愉快！,,,,,emoji:😊,no,no
english-word-149,no,不,表达,L1,"It's okay, no problem.",没关系，没问题。,,,图片/no.png,,emoji:🚫,yes,no
english-word-71,okay,好的,表达,L1,Are you okay?,你还好吗？,,,,,emoji:👌,no,no
english-word-72,please,请,表达,L1,"Wash your face, please.",请洗脸。,,,,,emoji:🙏,no,no
english-word-28,see,看见,表达,L1,I see a cat.,我看见一只猫。,,,,,emoji:👀,no,no
english-word-66,she,她,表达,L1,She is a girl.,她是一个女孩。,,,,,emoji:👧,no,no
english-word-70,sorry,对不起,表达,L1,I'm sorry.,对不起。,,,,,emoji:🙏,no,no
english-word-36,thank,谢谢,表达,L1,Thank you!,谢谢你！,,,,,emoji:🙏,no,no
english-word-175,they,他们,表达,L1,They are friends.,他们是朋友。,,,图片/they.png,,emoji:👫,yes,no
english-word-174,we,我们,表达,L1,Where are we going today?,我们今天去哪儿？,,,,,emoji:👪,no,no
english-word-180,where,哪里,表达,L1,Where are we going today?,我们今天去哪儿？,,,,,emoji:📍,no,no
english-word-162,yes,是,表达,L1,"Yes, I like it.",是的，我喜欢。,,,,,emoji:✅,no,no
english-word-64,you,你,表达,L1,Did you sleep well?,你睡得好吗？,,,图片/you.png,,emoji:👤,yes,no
english-word-185,a,一个,高频词,L1,What a beautiful day!,多么美好的一天！,,,,,emoji:🅰️,no,no
english-word-312,about,关于,高频词,L1,I know about.,我认识关于。,,,,,none,no,no
english-word-236,after,之后,高频词,L1,I know after.,我认识之后。,,,,,none,no,no
english-word-237,again,再一次,高频词,L1,"Try again, you'll get it.",再试一次，你能做到的。,,,,,none,no,no
english-word-196,all,全部,高频词,L1,I know all.,我认识全部。,,,,,none,no,no
english-word-274,always,总是,高频词,L1,I know always.,我认识总是。,,,,,none,no,no
english-word-197,am,是,高频词,L1,I am full.,我吃饱了。,,,,,emoji:😊,no,no
english-word-238,an,一个,高频词,L1,I know an.,我认识一个。,,,,,none,no,no
english-word-186,and,和,高频词,L1,I know and.,我认识和。,,,,,emoji:➕,no,no
english-word-239,any,任何,高频词,L1,I know any.,我认识任何。,,,,,none,no,no
english-word-198,are,是,高频词,L1,Are you hungry?,你饿了吗？,,,,,emoji:✅,no,no
english-word-275,around,周围,高频词,L1,I know around.,我认识周围。,,,,,none,no,no
english-word-240,as,作为,高频词,L1,I know as.,我认识作为。,,,,,none,no,no
english-word-241,ask,问,高频词,L1,I know ask.,我认识问。,,,,,emoji:❔,no,no
english-word-199,at,在,高频词,L1,Look at me!,看我！,,,,,none,no,no
english-word-200,ate,吃了,高频词,L1,I know ate.,我认识吃了。,,,,,emoji:🍽️,no,no
english-word-201,be,是,高频词,L1,Be careful!,小心！,,,,,none,no,no
english-word-276,because,因为,高频词,L1,I know because.,我认识因为。,,,,,none,no,no
english-word-277,been,已经,高频词,L1,I know been.,我认识已经。,,,,,none,no,no
english-word-278,before,之前,高频词,L1,Wash your hands before eating.,吃饭前要洗手。,,,,,none,no,no
english-word-279,best,最好,高频词,L1,I know best.,我认识最好。,,,,,none,no,no
english-word-313,better,更好,高频词,L1,I know better.,我认识更好。,,,,,none,no,no
english-word-280,both,两个,高频词,L1,I know both.,我认识两个。,,,,,none,no,no
english-word-314,bring,带来,高频词,L1,I know bring.,我认识带来。,,,,,none,no,no
english-word-202,brown,棕色,高频词,L1,I know brown.,我认识棕色。,,,,,emoji:🤎,no,no
english-word-203,but,但是,高频词,L1,I know but.,我认识但是。,,,,,none,no,no
english-word-281,buy,买,高频词,L1,I know buy.,我认识买。,,,,,emoji:🛒,no,no
english-word-242,by,在旁边,高频词,L1,I know by.,我认识在旁边。,,,,,none,no,no
english-word-282,call,叫,高频词,L1,I know call.,我认识叫。,,,,,emoji:📞,no,no
english-word-204,came,来了,高频词,L1,I know came.,我认识来了。,,,,,none,no,no
english-word-187,can,能,高频词,L1,You can do it!,你一定能行！,,,,,emoji:💪,no,no
english-word-315,carry,搬,高频词,L1,I know carry.,我认识搬。,,,,,none,no,no
english-word-316,clean,干净,高频词,L1,Clean up your toys.,收拾好你的玩具。,,,图片/clean.png,,emoji:🧼,yes,no
english-word-283,cold,冷,高频词,L1,It's very cold.,天气很冷。,,,,,emoji:🥶,no,no
english-word-243,could,能够,高频词,L1,I know could.,我认识能够。,,,,,none,no,no
english-word-317,cut,切,高频词,L1,I know cut.,我认识切。,,,,,emoji:✂️,no,no
english-word-205,did,做了,高频词,L1,Did you sleep well?,你睡得好吗？,,,,,none,no,no
english-word-206,do,做,高频词,L1,Do you want some milk?,你想喝点牛奶吗？,,,,,emoji:🙌,no,no
english-word-284,does,做,高频词,L1,I know does.,我认识做。,,,,,none,no,no
english-word-318,done,做完,高频词,L1,Well done!,做得好！,,,,,none,no,no
english-word-244,every,每个,高频词,L1,I know every.,我认识每个。,,,,,none,no,no
english-word-319,fall,落下,高频词,L1,I know fall.,我认识落下。,,,,,emoji:🍂,no,no
english-word-320,far,远,高频词,L1,I know far.,我认识远。,,,,,none,no,no
english-word-285,fast,快,高频词,L1,I know fast.,我认识快。,,,,,emoji:⚡,no,no
english-word-286,first,第一,高频词,L1,I know first.,我认识第一。,,,图片/first.png,,none,yes,no
english-word-245,fly,飞,高频词,L1,I know fly.,我认识飞。,,,,,emoji:🕊️,no,no
english-word-188,for,为了,高频词,L1,It's time for breakfast.,该吃早餐啦。,,,,,none,no,no
english-word-287,found,找到了,高频词,L1,I know found.,我认识找到了。,,,,,none,no,no
english-word-246,from,从,高频词,L1,I know from.,我认识从。,,,,,none,no,no
english-word-321,full,满,高频词,L1,I am full.,我吃饱了。,,,,,none,no,no
english-word-288,gave,给了,高频词,L1,I know gave.,我认识给了。,,,,,none,no,no
english-word-207,get,得到,高频词,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,none,no,no
english-word-247,give,给,高频词,L1,Give me a hug.,抱抱我。,,,,,none,no,no
english-word-289,goes,去,高频词,L1,I know goes.,我认识去。,,,,,none,no,no
english-word-248,going,正在去,高频词,L1,Where are we going today?,我们今天去哪儿？,,,,,none,no,no
english-word-208,good,好,高频词,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:👍,no,no
english-word-322,got,得到了,高频词,L1,I know got.,我认识得到了。,,,,,none,no,no
english-word-323,grow,生长,高频词,L1,I know grow.,我认识生长。,,,,,emoji:🌱,no,no
english-word-249,had,有过,高频词,L1,I know had.,我认识有过。,,,,,none,no,no
english-word-250,has,有,高频词,L1,I know has.,我认识有。,,,,,none,no,no
english-word-209,have,有,高频词,L1,Have a nice day!,祝你今天愉快！,,,,,none,no,no
english-word-251,her,她的,高频词,L1,I know her.,我认识她的。,,,,,none,no,no
english-word-252,him,他,高频词,L1,I know him.,我认识他。,,,,,none,no,no
english-word-253,his,他的,高频词,L1,I know his.,我认识他的。,,,,,none,no,no
english-word-324,hold,拿着,高频词,L1,Hold my hand.,拉着我的手。,,,,,emoji:🤲,no,no
english-word-325,hot,热,高频词,L1,It's very hot.,天气很热。,,,,,emoji:🥵,no,no
english-word-254,how,怎样,高频词,L1,How old are you?,你几岁啦？,,,图片/how.png,,emoji:❓,yes,no
english-word-326,hurt,疼,高频词,L1,I know hurt.,我认识疼。,,,,,emoji:🩹,no,no
english-word-189,i,我,高频词,L1,Yummy! I like it!,真好吃！我喜欢！,,,,,emoji:😊,no,no
english-word-327,if,如果,高频词,L1,I know if.,我认识如果。,,,,,none,no,no
english-word-190,in,在里面,高频词,L1,May I come in?,我可以进来吗？,,,,,none,no,no
english-word-210,into,进入,高频词,L1,I know into.,我认识进入。,,,,,none,no,no
english-word-191,is,是,高频词,L1,My name is ...,我叫……,,,,,emoji:✅,no,no
english-word-290,its,它的,高频词,L1,I know its.,我认识它的。,,,,,none,no,no
english-word-255,just,只是,高频词,L1,I know just.,我认识只是。,,,,,none,no,no
english-word-328,keep,保持,高频词,L1,Keep going!,继续加油！,,,,,none,no,no
english-word-329,kind,善良,高频词,L1,I know kind.,我认识善良。,,,图片/kind.png,,none,yes,no
english-word-256,know,知道,高频词,L1,I don't know.,我不知道。,,,,,none,no,no
english-word-330,laugh,笑,高频词,L1,I know laugh.,我认识笑。,,,,,emoji:😂,no,no
english-word-257,let,让,高频词,L1,Let's brush our teeth.,我们一起刷牙吧。,,,,,none,no,no
english-word-258,live,住,高频词,L1,I know live.,我认识住。,,,,,none,no,no
english-word-291,made,做了,高频词,L1,I know made.,我认识做了。,,,,,none,no,no
english-word-292,many,许多,高频词,L1,I know many.,我认识许多。,,,,,emoji:⭐,no,no
english-word-259,may,可以,高频词,L1,May I come in?,我可以进来吗？,,,,,none,no,no
english-word-331,much,许多,高频词,L1,I know much.,我认识许多。,,,,,none,no,no
english-word-211,must,必须,高频词,L1,I know must.,我认识必须。,,,,,none,no,no
english-word-192,my,我的,高频词,L1,Hold my hand.,拉着我的手。,,,,,none,no,no
english-word-332,myself,我自己,高频词,L1,I know myself.,我认识我自己。,,,,,none,no,no
english-word-333,never,从不,高频词,L1,I know never.,我认识从不。,,,,,none,no,no
english-word-193,not,不,高频词,L1,I know not.,我认识不。,,,,,emoji:🚫,no,no
english-word-212,now,现在,高频词,L1,I know now.,我认识现在。,,,,,none,no,no
english-word-260,of,的,高频词,L1,I am proud of you.,我为你骄傲。,,,,,none,no,no
english-word-293,off,离开,高频词,L1,"Turn off the light, please.",请关灯。,,,,,none,no,no
